"Date","Price","Open","High","Low","Change %"
"Dec 08, 2017","0.386","0.392","0.403","0.375","3.76%"
"Dec 07, 2017","0.372","0.402","0.404","0.370","-1.85%"
"Dec 06, 2017","0.379","0.374","0.401","0.364","-3.56%"
"Dec 05, 2017","0.393","0.410","0.414","0.390","-2.48%"
"Dec 04, 2017","0.403","0.418","0.419","0.390","10.71%"
"Dec 01, 2017","0.364","0.440","0.440","0.361","-17.65%"
"Nov 30, 2017","0.442","0.465","0.476","0.425","-3.49%"
"Nov 29, 2017","0.458","0.406","0.464","0.403","14.50%"
"Nov 28, 2017","0.400","0.407","0.418","0.390","-3.61%"
"Nov 27, 2017","0.415","0.435","0.441","0.405","-5.03%"
"Nov 24, 2017","0.437","0.435","0.447","0.419","2.82%"
"Nov 23, 2017","0.425","0.429","0.442","0.423","-2.97%"
"Nov 22, 2017","0.438","0.420","0.462","0.415","0.23%"
"Nov 21, 2017","0.437","0.442","0.465","0.421","-2.89%"
"Nov 20, 2017","0.450","0.442","0.465","0.439","-1.75%"
"Nov 17, 2017","0.458","0.467","0.488","0.451","-3.58%"
"Nov 16, 2017","0.475","0.469","0.494","0.463","0.21%"
"Nov 15, 2017","0.474","0.461","0.484","0.445","-1.25%"
"Nov 14, 2017","0.480","0.516","0.518","0.473","-5.51%"
"Nov 13, 2017","0.508","0.497","0.516","0.475","0.40%"
"Nov 10, 2017","0.506","0.486","0.506","0.477","6.30%"
"Nov 09, 2017","0.476","0.424","0.483","0.408","14.42%"
"Nov 08, 2017","0.416","0.411","0.430","0.401","-0.72%"
"Nov 07, 2017","0.419","0.433","0.442","0.415","-2.10%"
"Nov 06, 2017","0.428","0.445","0.464","0.417","-6.35%"
"Nov 03, 2017","0.457","0.469","0.471","0.444","-1.30%"
"Nov 02, 2017","0.463","0.481","0.499","0.462","-2.32%"
"Nov 01, 2017","0.474","0.473","0.489","0.466","0.85%"
"Oct 31, 2017","0.470","0.466","0.491","0.459","0.86%"
"Oct 30, 2017","0.466","0.492","0.498","0.465","-3.72%"
"Oct 29, 2017","0.484","0.484","0.484","0.484","-0.82%"
"Oct 27, 2017","0.488","0.526","0.536","0.488","-9.12%"
"Oct 26, 2017","0.537","0.574","0.585","0.527","-7.57%"
"Oct 25, 2017","0.581","0.588","0.600","0.566","-0.68%"
"Oct 24, 2017","0.585","0.546","0.590","0.546","7.14%"
"Oct 23, 2017","0.546","0.542","0.557","0.535","-3.70%"
"Oct 22, 2017","0.567","0.567","0.567","0.567","0.53%"
"Oct 20, 2017","0.564","0.539","0.569","0.534","11.24%"
"Oct 19, 2017","0.507","0.519","0.525","0.487","-1.55%"
"Oct 18, 2017","0.515","0.496","0.517","0.470","6.40%"
"Oct 17, 2017","0.484","0.490","0.496","0.468","-0.21%"
"Oct 16, 2017","0.485","0.541","0.541","0.481","-7.44%"
"Oct 13, 2017","0.524","0.555","0.555","0.518","-6.93%"
"Oct 12, 2017","0.563","0.572","0.585","0.552","-1.92%"
"Oct 11, 2017","0.574","0.578","0.583","0.561","3.24%"
"Oct 10, 2017","0.556","0.569","0.580","0.544","-1.24%"
"Oct 09, 2017","0.563","0.576","0.578","0.562","-2.43%"
"Oct 06, 2017","0.577","0.577","0.616","0.569","0.87%"
"Oct 05, 2017","0.572","0.569","0.577","0.539","2.88%"
"Oct 04, 2017","0.556","0.533","0.558","0.508","0.36%"
"Oct 03, 2017","0.554","0.549","0.584","0.543","2.21%"
"Oct 02, 2017","0.542","0.576","0.582","0.531","-2.69%"
