"Date","Price","Open","High","Low","Change %"
"Jun 14, 2021","-0.226","-0.224","-0.224","-0.248","1.80%"
"Jun 11, 2021","-0.222","-0.185","-0.185","-0.275","45.10%"
"Jun 10, 2021","-0.153","-0.205","-0.153","-0.210","-8.93%"
"Jun 09, 2021","-0.168","-0.140","-0.140","-0.217","15.86%"
"Jun 08, 2021","-0.145","-0.133","-0.131","-0.180","14.17%"
"Jun 07, 2021","-0.127","-0.137","-0.127","-0.168","-0.78%"
"Jun 04, 2021","-0.128","-0.091","-0.089","-0.164","34.74%"
"Jun 03, 2021","-0.095","-0.151","-0.090","-0.152","-27.48%"
"Jun 02, 2021","-0.131","-0.110","-0.110","-0.171","11.97%"
"Jun 01, 2021","-0.117","-0.157","-0.117","-0.168","-25.00%"
"May 31, 2021","-0.156","-0.120","-0.120","-0.167","18.18%"
"May 28, 2021","-0.132","-0.139","-0.132","-0.178","-14.29%"
"May 27, 2021","-0.154","-0.188","-0.154","-0.213","-19.79%"
"May 26, 2021","-0.192","-0.183","-0.183","-0.216","9.71%"
"May 25, 2021","-0.175","-0.170","-0.168","-0.188","34.62%"
"May 21, 2021","-0.130","-0.130","-0.130","-0.170","-0.76%"
"May 20, 2021","-0.131","-0.110","-0.110","-0.137","21.30%"
"May 19, 2021","-0.108","-0.079","-0.074","-0.141","30.12%"
"May 18, 2021","-0.083","-0.121","-0.083","-0.137","-2.35%"
"May 17, 2021","-0.085","-0.150","-0.083","-0.150","-34.62%"
"May 14, 2021","-0.130","-0.130","-0.130","-0.142","9.24%"
"May 12, 2021","-0.119","-0.142","-0.119","-0.161","-12.50%"
"May 11, 2021","-0.136","-0.160","-0.136","-0.184","-32.00%"
"May 10, 2021","-0.200","-0.183","-0.178","-0.213","-4.76%"
"May 07, 2021","-0.210","-0.202","-0.188","-0.231","-0.94%"
"May 06, 2021","-0.212","-0.205","-0.202","-0.226","2.42%"
"May 05, 2021","-0.207","-0.199","-0.195","-0.242","-2.36%"
"May 04, 2021","-0.212","-0.193","-0.182","-0.233","3.41%"
"May 03, 2021","-0.205","-0.198","-0.188","-0.227","4.59%"
"Apr 30, 2021","-0.196","-0.191","-0.191","-0.219","3.16%"
"Apr 29, 2021","-0.190","-0.231","-0.190","-0.235","-16.67%"
"Apr 28, 2021","-0.228","-0.221","-0.221","-0.242","-8.06%"
"Apr 27, 2021","-0.248","-0.236","-0.236","-0.262","-0.40%"
"Apr 26, 2021","-0.249","-0.187","-0.187","-0.261","-3.86%"
"Apr 23, 2021","-0.259","-0.252","-0.248","-0.272","4.02%"
"Apr 22, 2021","-0.249","-0.261","-0.249","-0.273","1.22%"
"Apr 21, 2021","-0.246","-0.236","-0.235","-0.264","33.70%"
"Apr 20, 2021","-0.184","-0.203","-0.184","-0.234","-19.65%"
"Apr 19, 2021","-0.229","-0.241","-0.218","-0.241","1.78%"
"Apr 16, 2021","-0.225","-0.226","-0.225","-0.251","-7.79%"
"Apr 15, 2021","-0.244","-0.225","-0.225","-0.256","12.44%"
"Apr 14, 2021","-0.217","-0.254","-0.217","-0.259","-8.05%"
"Apr 13, 2021","-0.236","-0.247","-0.235","-0.255","-5.22%"
"Apr 12, 2021","-0.249","-0.267","-0.249","-0.280","-4.96%"
"Apr 09, 2021","-0.262","-0.285","-0.248","-0.289","-8.07%"
"Apr 08, 2021","-0.285","-0.272","-0.272","-0.314","0.35%"
"Apr 07, 2021","-0.284","-0.291","-0.284","-0.309","-1.39%"
"Apr 06, 2021","-0.288","-0.300","-0.277","-0.310","-5.57%"
"Apr 01, 2021","-0.305","-0.267","-0.266","-0.307","7.77%"
"Mar 31, 2021","-0.283","-0.253","-0.253","-0.283","7.60%"
"Mar 30, 2021","-0.263","-0.262","-0.253","-0.274","-1.87%"
"Mar 29, 2021","-0.268","-0.316","-0.268","-0.329","-12.42%"
"Mar 26, 2021","-0.306","-0.331","-0.306","-0.344","-7.27%"
"Mar 25, 2021","-0.330","-0.322","-0.319","-0.353","5.10%"
"Mar 24, 2021","-0.314","-0.306","-0.304","-0.328","4.32%"
"Mar 23, 2021","-0.301","-0.276","-0.276","-0.309","43.33%"
"Mar 22, 2021","-0.210","-0.278","-0.210","-0.285","-16.00%"
"Mar 19, 2021","-0.250","-0.246","-0.229","-0.253","13.12%"
"Mar 18, 2021","-0.221","-0.230","-0.211","-0.230","6.76%"
"Mar 17, 2021","-0.207","-0.264","-0.207","-0.287","-24.18%"
"Mar 16, 2021","-0.273","-0.271","-0.253","-0.289","6.23%"
"Mar 15, 2021","-0.257","-0.254","-0.242","-0.273","5.33%"
"Mar 12, 2021","-0.244","-0.273","-0.244","-0.285","-21.04%"
"Mar 11, 2021","-0.309","-0.274","-0.274","-0.332","52.22%"
"Mar 10, 2021","-0.203","-0.243","-0.203","-0.273","-16.80%"
"Mar 09, 2021","-0.244","-0.243","-0.243","-0.285","20.79%"
"Mar 08, 2021","-0.202","-0.202","-0.202","-0.255","0.50%"
"Mar 05, 2021","-0.201","-0.237","-0.201","-0.270","-24.15%"
"Mar 04, 2021","-0.265","-0.247","-0.247","-0.289","3.11%"
"Mar 03, 2021","-0.257","-0.290","-0.251","-0.295","2.39%"
"Mar 02, 2021","-0.251","-0.256","-0.247","-0.284","26.77%"
"Mar 01, 2021","-0.198","-0.238","-0.198","-0.278","0.51%"
"Feb 26, 2021","-0.197","-0.133","-0.133","-0.239","26.28%"
"Feb 25, 2021","-0.156","-0.230","-0.156","-0.234","-32.76%"
"Feb 24, 2021","-0.232","-0.264","-0.226","-0.270","-9.73%"
"Feb 23, 2021","-0.257","-0.260","-0.236","-0.260","-4.46%"
"Feb 22, 2021","-0.269","-0.214","-0.214","-0.278","13.98%"
"Feb 19, 2021","-0.236","-0.238","-0.236","-0.261","-9.23%"
"Feb 18, 2021","-0.260","-0.277","-0.259","-0.285","-6.81%"
"Feb 17, 2021","-0.279","-0.224","-0.224","-0.285","22.37%"
"Feb 16, 2021","-0.228","-0.286","-0.228","-0.297","-20.00%"
"Feb 15, 2021","-0.285","-0.308","-0.282","-0.308","-13.90%"
"Feb 12, 2021","-0.331","-0.365","-0.330","-0.370","-7.80%"
"Feb 11, 2021","-0.359","-0.347","-0.345","-0.361","6.85%"
"Feb 10, 2021","-0.336","-0.337","-0.322","-0.341","-0.88%"
"Feb 09, 2021","-0.339","-0.346","-0.333","-0.354","-5.04%"
"Feb 08, 2021","-0.357","-0.314","-0.314","-0.363","0.85%"
"Feb 05, 2021","-0.354","-0.376","-0.349","-0.400","-8.76%"
"Feb 04, 2021","-0.388","-0.404","-0.386","-0.411","-6.05%"
