"Date","Price","Open","High","Low","Change %"
"Oct 21, 2019","-0.113","-0.139","-0.101","-0.142","-23.13%"
"Oct 18, 2019","-0.147","-0.167","-0.133","-0.175","-17.88%"
"Oct 17, 2019","-0.179","-0.171","-0.104","-0.179","11.88%"
"Oct 16, 2019","-0.160","-0.161","-0.149","-0.206","-13.51%"
"Oct 15, 2019","-0.185","-0.213","-0.163","-0.236","-11.90%"
"Oct 14, 2019","-0.210","-0.222","-0.200","-0.237","10.53%"
"Oct 11, 2019","-0.190","-0.213","-0.179","-0.248","-11.63%"
"Oct 10, 2019","-0.215","-0.286","-0.215","-0.295","-25.35%"
"Oct 09, 2019","-0.288","-0.327","-0.282","-0.334","-13.51%"
"Oct 08, 2019","-0.333","-0.293","-0.289","-0.343","4.39%"
"Oct 07, 2019","-0.319","-0.333","-0.308","-0.345","-4.20%"
"Oct 05, 2019","-0.333","-0.328","-0.328","-0.333","2.15%"
"Oct 04, 2019","-0.326","-0.332","-0.316","-0.349","0.00%"
"Oct 03, 2019","-0.326","-0.312","-0.302","-0.349","10.88%"
"Oct 02, 2019","-0.294","-0.288","-0.270","-0.304","-3.61%"
"Oct 01, 2019","-0.305","-0.291","-0.251","-0.318","-4.69%"
"Sep 30, 2019","-0.320","-0.298","-0.279","-0.331","4.92%"
"Sep 27, 2019","-0.305","-0.325","-0.301","-0.342","-6.44%"
"Sep 26, 2019","-0.326","-0.319","-0.293","-0.338","7.59%"
"Sep 25, 2019","-0.303","-0.343","-0.301","-0.361","-9.28%"
"Sep 24, 2019","-0.334","-0.319","-0.301","-0.349","2.45%"
"Sep 23, 2019","-0.326","-0.268","-0.244","-0.343","27.84%"
"Sep 20, 2019","-0.255","-0.259","-0.237","-0.272","2.82%"
"Sep 19, 2019","-0.248","-0.235","-0.213","-0.256","-2.36%"
"Sep 18, 2019","-0.254","-0.219","-0.211","-0.259","14.93%"
"Sep 17, 2019","-0.221","-0.232","-0.200","-0.242","-4.33%"
"Sep 16, 2019","-0.231","-0.201","-0.192","-0.242","23.53%"
