Date,Price,Open,High,Low,Change %,Change_num
2018-12-11,0.542,0.558,0.58,0.533,1.12%,0.006000000000000005
2018-12-10,0.536,0.541,0.559,0.533,-1.65%,-0.009000000000000008
2018-12-07,0.545,0.53,0.559,0.526,4.41%,0.02300000000000002
2018-12-06,0.522,0.552,0.566,0.518,-6.95%,-0.039000000000000035
2018-12-05,0.561,0.552,0.563,0.535,1.08%,0.006000000000000005
2018-12-04,0.555,0.586,0.589,0.553,-7.04%,-0.041999999999999926
2018-12-03,0.597,0.624,0.624,0.593,0.34%,0.0020000000000000018
2018-11-30,0.595,0.613,0.615,0.592,-2.78%,-0.017000000000000015
2018-11-29,0.612,0.628,0.632,0.605,-4.82%,-0.031000000000000028
2018-11-28,0.643,0.637,0.649,0.627,0.16%,0.0010000000000000009
2018-11-27,0.642,0.634,0.649,0.623,-1.83%,-0.01200000000000001
2018-11-26,0.654,0.655,0.664,0.647,2.19%,0.014000000000000012
2018-11-23,0.64,0.675,0.677,0.63,-4.33%,-0.029000000000000026
2018-11-22,0.669,0.667,0.678,0.653,-0.30%,-0.0020000000000000018
2018-11-21,0.671,0.671,0.677,0.659,2.91%,0.019000000000000017
2018-11-20,0.652,0.652,0.659,0.633,-1.06%,-0.007000000000000006
2018-11-19,0.659,0.653,0.676,0.653,1.38%,0.009000000000000008
2018-11-16,0.65,0.641,0.653,0.637,2.20%,0.014000000000000012
2018-11-15,0.636,0.673,0.676,0.628,-5.92%,-0.040000000000000036
2018-11-14,0.676,0.668,0.687,0.658,-1.02%,-0.007000000000000006
2018-11-13,0.683,0.672,0.686,0.658,3.02%,0.020000000000000018
2018-11-12,0.663,0.669,0.669,0.655,-3.21%,-0.02200000000000002
2018-11-09,0.685,0.712,0.717,0.683,-6.55%,-0.04799999999999993
2018-11-08,0.733,0.731,0.738,0.719,2.37%,0.017000000000000015
2018-11-07,0.716,0.689,0.719,0.684,3.02%,0.02100000000000002
2018-11-06,0.695,0.687,0.697,0.666,2.06%,0.013999999999999901
2018-11-05,0.681,0.67,0.69,0.667,-0.58%,-0.0040000000000000036
2018-11-02,0.685,0.68,0.689,0.668,5.87%,0.038000000000000034
2018-11-01,0.647,0.655,0.676,0.646,0.31%,0.0020000000000000018
2018-10-31,0.645,0.659,0.667,0.641,0.47%,0.0030000000000000027
2018-10-30,0.642,0.653,0.669,0.634,-0.16%,-0.0010000000000000009
2018-10-29,0.643,0.637,0.663,0.626,2.55%,0.016000000000000014
2018-10-26,0.627,0.654,0.66,0.618,-6.42%,-0.04300000000000004
2018-10-25,0.67,0.666,0.686,0.66,0.15%,0.0010000000000000009
2018-10-24,0.669,0.693,0.695,0.662,-3.74%,-0.025999999999999912
2018-10-23,0.695,0.707,0.713,0.679,-4.66%,-0.03400000000000003
2018-10-22,0.729,0.754,0.758,0.713,1.39%,0.010000000000000009
2018-10-19,0.719,0.684,0.724,0.666,5.27%,0.03599999999999992
2018-10-18,0.683,0.73,0.735,0.683,-4.48%,-0.03199999999999992
2018-10-17,0.715,0.73,0.736,0.708,-4.16%,-0.031000000000000028
2018-10-16,0.746,0.764,0.769,0.744,-1.32%,-0.010000000000000009
2018-10-15,0.756,0.751,0.763,0.746,-1.18%,-0.009000000000000008
2018-10-12,0.765,0.796,0.8,0.761,-2.42%,-0.019000000000000017
2018-10-11,0.784,0.767,0.795,0.763,-3.45%,-0.028000000000000025
2018-10-10,0.812,0.79,0.829,0.786,2.65%,0.02100000000000002
2018-10-09,0.791,0.804,0.817,0.784,0.38%,0.0030000000000000027
